"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7pKfLO1zWCg3CrRPw7vk2x","Una Storia Del Mare","spotify:artist:1k3zqz5SgrYCE0wpcfJX3g","Dimartino","spotify:album:53HqT53w2cGXc6uo6IYjON","Un Paese Ci Vuole","spotify:artist:1k3zqz5SgrYCE0wpcfJX3g","Dimartino","2015-04-21","https://i.scdn.co/image/ab67616d0000b2730926ac9b12809dd16471f135","1","5","234013","","false","14","ITY481518005","","2021-02-01T15:20:56Z"
"spotify:track:16qzGrIMWoxerw2gnW0zuv","Pink Moon","spotify:artist:5c3GLXai8YOMid29ZEuR9y","Nick Drake","spotify:album:7KyvfoQhqlNLPNb98yY0pf","Pink Moon","spotify:artist:5c3GLXai8YOMid29ZEuR9y","Nick Drake","1972-02-25","https://i.scdn.co/image/ab67616d0000b2730f2a198651d9c2e4efad9d18","1","1","123333","","false","2","GBAAN7200021","","2021-01-30T17:52:35Z"
"spotify:track:2YkQuh1bijWzQJie9KfFQi","Place To Be","spotify:artist:5c3GLXai8YOMid29ZEuR9y","Nick Drake","spotify:album:7KyvfoQhqlNLPNb98yY0pf","Pink Moon","spotify:artist:5c3GLXai8YOMid29ZEuR9y","Nick Drake","1972-02-25","https://i.scdn.co/image/ab67616d0000b2730f2a198651d9c2e4efad9d18","1","2","161293","","false","0","GBAAN7200033","","2021-01-30T17:52:34Z"
"spotify:track:3Y0iZyngvwiGF15eLRttN7","Hate Street Dialogue","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","spotify:album:3q90UAYeHLvAtnowiQlmgp","Cold Fact","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","1970-03-05","https://i.scdn.co/image/ab67616d0000b273e7e1b574a9e6b9f26c7c3f49","1","5","153653","","false","59","ZAG930200023","","2021-01-30T17:51:51Z"
"spotify:track:1cXXHKH2kMDmtOEK73q6sf","I Think Of You","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","spotify:album:2X0L9mwLuMqAK8rf965Vmi","Coming From Reality","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","1971","https://i.scdn.co/image/ab67616d0000b27386146e2f7fc9e43db86dc66f","1","3","205680","","false","56","ZAA930200034","","2021-01-30T17:51:50Z"
"spotify:track:76X5yRixDktrdl6gNpkWGS","A Tratti - Remastered","spotify:artist:64AqIy8bl79mftwUhh6TOh","C.S.I.","spotify:album:0Us2YMPWFS6rzXOyUG1Eyy","Ko De Mondo (Remastered)","spotify:artist:64AqIy8bl79mftwUhh6TOh","C.S.I.","2019-11-22","https://i.scdn.co/image/ab67616d0000b273ceeafcfc5e119c6966089f2f","1","1","408546","","false","19","ITUM71901161","","2021-01-30T17:09:40Z"
"spotify:track:2Xn7NadvZ56D0B2D7x2CSL","Crucify Your Mind","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","spotify:album:3q90UAYeHLvAtnowiQlmgp","Cold Fact","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","1970-03-05","https://i.scdn.co/image/ab67616d0000b273e7e1b574a9e6b9f26c7c3f49","1","3","152346","","false","62","USUM71810947","","2021-01-10T22:17:19Z"
"spotify:track:17nOJOcPbcl4sKzM2yyYDp","Sugar Man","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","spotify:album:3q90UAYeHLvAtnowiQlmgp","Cold Fact","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","1970-03-05","https://i.scdn.co/image/ab67616d0000b273e7e1b574a9e6b9f26c7c3f49","1","1","229413","","false","60","USUM71810955","","2021-01-10T22:17:18Z"
"spotify:track:2zrtp9krR2IyT9mi2PaIBC","I Wonder","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","spotify:album:3q90UAYeHLvAtnowiQlmgp","Cold Fact","spotify:artist:5PrHzxc3kFm4hIrGNmelpX","Rodríguez","1970-03-05","https://i.scdn.co/image/ab67616d0000b273e7e1b574a9e6b9f26c7c3f49","1","8","154240","","false","59","ZAG930200027","","2021-01-10T22:17:18Z"
"spotify:track:6SKuB4F8k98RMMeyILA5Od","Lo stretto necessario (with Dimartino, Colapesce) - Live","spotify:artist:5mTg1ztZByLRHsOEtwmT4G, spotify:artist:2KX2VLr3Eu6sn6EtxzCtvf, spotify:artist:1k3zqz5SgrYCE0wpcfJX3g","Levante, Colapesce, Dimartino","spotify:album:1v2tJCxhhGbi1J0SK22NZK","Magmamemoria MMXX (Deluxe Edition)","spotify:artist:5mTg1ztZByLRHsOEtwmT4G","Levante","2020-05-15","https://i.scdn.co/image/ab67616d0000b273cbc5095d009b19a8ab6037da","1","30","280866","https://p.scdn.co/mp3-preview/c1c1d418d49c85e73222dbb53c46c14b488577ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","ITQ002000018","","2021-01-03T21:57:38Z"
"spotify:track:3teW1cB7e8HMmtHUeWF7Je","Blue Jeans (feat. Calcutta)","spotify:artist:2KkO9uXHF9BVNJASjLekAc, spotify:artist:582KhTHEVOONNQLmQ5612r","Franco126, Calcutta ","spotify:album:3gYKBnPZJ4mqsYzGCXIUNg","Blue Jeans (feat. Calcutta)","spotify:artist:2KkO9uXHF9BVNJASjLekAc, spotify:artist:582KhTHEVOONNQLmQ5612r","Franco126, Calcutta ","2020-12-14","https://i.scdn.co/image/ab67616d0000b2736329c403b6b03d6c2fdcdd93","1","1","240000","","true","49","ITLGE2000064","","2020-12-16T17:58:00Z"
"spotify:track:5u5aVJKjSMJr4zesMPz7bL","Clair de Lune, L. 32","spotify:artist:1Uff91EOsvd99rtAupatMP, spotify:artist:1VzJXXVXsYbEK773GWSoND","Claude Debussy, Martin Jones","spotify:album:4O5tv6jrLH80bmll46xEEe","Debussy: Clair De Lune and Other Piano Favourites","spotify:artist:1Uff91EOsvd99rtAupatMP, spotify:artist:1VzJXXVXsYbEK773GWSoND","Claude Debussy, Martin Jones","1994","https://i.scdn.co/image/ab67616d0000b2736e7bb273ff9cb1de1e1d4d0a","1","1","268000","https://p.scdn.co/mp3-preview/f6f00adc8e114618204b88d7c262ad5dc55247ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","GBAJU8800160","","2020-12-14T17:16:40Z"
"spotify:track:20GK75LdqVlQFjlnbFvbrs","Emilia Paranoica (Remiscelata)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","10","465720","","false","24","ITK400800013","","2020-12-13T01:37:19Z"
"spotify:track:4ortZGmmEUPtoQN0XrVzcX","Allarme","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","9","307060","","false","21","ITK400800010","","2020-12-13T01:37:18Z"
"spotify:track:67kpCrhmGA4k1qC2CkbiSt","CCCP","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","1","141893","","false","28","ITK400800011","","2020-12-13T01:37:17Z"
"spotify:track:6jcDkjVzdPVEXSdudAi6td","Noia","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","7","226813","","false","21","ITK400800016","","2020-12-13T01:37:16Z"
"spotify:track:77vNrCt01BsMh9fNoA7s5U","Morire","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","6","200920","","false","26","ITK400800008","","2020-12-13T01:37:15Z"
"spotify:track:0hriDkqTxkz9ybYuhjDNRS","Valium Tavor Serenase","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","5","77880","","false","30","ITK400800018","","2020-12-13T01:37:14Z"
"spotify:track:2lq3dscIMsLVFYIHCYfWlf","Trafitto","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","4","174626","","false","28","ITK400800017","","2020-12-13T01:37:13Z"
"spotify:track:0w0OddfuypNBTMkqfrLvrK","Mi Ami? (Remiscelata)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","spotify:album:3Nd60FQEZiUCtaYDRkT38v","Affinità - Divergenze Fra Il Compagno Togliatti E Noi Del Conseguimento Della Maggiore Età (2008 Remastered Edition)","spotify:artist:18cezosJ2J9c3XZ7uVmMf0","CCCP – Fedeli Alla Linea","2008-01-01","https://i.scdn.co/image/ab67616d0000b27313bfe63ec910d4e3d1f667c5","1","3","168158","","false","29","ITK400800015","","2020-12-13T01:37:08Z"
"spotify:track:086sjLPEqdKBgTxbTeCLCv","Rêverie, L. 68","spotify:artist:1Uff91EOsvd99rtAupatMP, spotify:artist:2T5bM1nb5fZVw5Bm851HNh","Claude Debussy, Alain Planès","spotify:album:7jCCOwIktM4dGS6YfQuqTq","Debussy: Estampes; Pour le piano; 6 épigraphes antiques","spotify:artist:1Uff91EOsvd99rtAupatMP, spotify:artist:2T5bM1nb5fZVw5Bm851HNh","Claude Debussy, Alain Planès","2007-07-31","https://i.scdn.co/image/ab67616d0000b273a13a0c0653e92e6ac7509294","1","5","233400","https://p.scdn.co/mp3-preview/10a6672d22bd6f870c37785efa20be5be5345a30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","FRZ140622050","","2020-12-10T16:54:16Z"
"spotify:track:5NGtFXVpXSvwunEIGeviY3","Gymnopédie No. 1","spotify:artist:459INk8vcC0ebEef82WjIK, spotify:artist:4x2fCu6MNErew0pb64yOBO","Erik Satie, Philippe Entremont","spotify:album:32kkHw8GnItrzLQ1qwupbJ","Erik Satie & Friends","spotify:artist:459INk8vcC0ebEef82WjIK","Erik Satie","1949","https://i.scdn.co/image/ab67616d0000b273fa24c97b4c8aaf5ccdcccf08","11","3","205866","https://p.scdn.co/mp3-preview/4801f07213c48c8e09e66bb512e90028df473272?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USSM11509437","","2020-12-10T16:37:06Z"
"spotify:track:6yZMhEmlZDbsH5ayXo0zaO","The View From The Afternoon - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","19","264226","https://p.scdn.co/mp3-preview/e2ec1f7fdf4b262924d70dbe1ab4f1923f39cfd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","GBCEL2000439","","2020-12-04T13:25:32Z"
"spotify:track:30a6L5cAZgVbqA3QfO0RS5","R U Mine? - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","20","371853","https://p.scdn.co/mp3-preview/6368a3ca6bc1dcaa48163e778bd0401d48f314e4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBCEL2000440","","2020-12-04T13:25:32Z"
"spotify:track:24RoLuJnqJiqzlSIbqVCoG","Star Treatment - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","18","335213","https://p.scdn.co/mp3-preview/c5cc1ae185d5f74c9a13d09623e4f59af1827344?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBCEL2000438","","2020-12-04T13:25:30Z"
"spotify:track:4YS0QKXLqqSM3MxlWej009","I Bet You Look Good On The Dancefloor - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","17","293520","https://p.scdn.co/mp3-preview/0bcc9ae07e94636991c7ff200876c646b0da918d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBCEL2000437","","2020-12-04T13:25:29Z"
"spotify:track:1SaOPXYjSahmVwFSGlCXNI","Pretty Visitors - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","15","241240","https://p.scdn.co/mp3-preview/c76baf83f7c73cd0032a6d24354876db8204dcea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBCEL2000435","","2020-12-04T13:25:28Z"
"spotify:track:1peQof7MvOPkX8ZRWEWKjp","Don't Sit Down 'Cause I've Moved Your Chair - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","16","221253","https://p.scdn.co/mp3-preview/b9e5e7da6c047e1245bc22bb60f826ebfac1382e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBCEL2000436","","2020-12-04T13:25:28Z"
"spotify:track:09NwfVvbphzx8H2VHskQAD","She Looks Like Fun - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","13","201773","https://p.scdn.co/mp3-preview/e47471b083e3e9e64e033283bcb75d912a2882b1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GBCEL2000433","","2020-12-04T13:25:26Z"
"spotify:track:3JcVulhVMfRmEpWmbEVqkk","From The Ritz To The Rubble - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","14","221946","https://p.scdn.co/mp3-preview/89a086753d34446f9a3bfc4b4e34a3b369a2978c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBCEL2000434","","2020-12-04T13:25:26Z"
"spotify:track:1ll6X7gXZtDL4G0eOqfCjQ","Tranquility Base Hotel & Casino - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","12","243240","https://p.scdn.co/mp3-preview/3829d65d81801aaa6a269abe5e482ecfaae036ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GBCEL2000432","","2020-12-04T13:25:25Z"
"spotify:track:29kEMCLEdzXhZgOngvUrPY","Arabella - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","11","246973","https://p.scdn.co/mp3-preview/92ed1c1a9bc750764152b5882edd141793626c12?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBCEL2000431","","2020-12-04T13:25:22Z"
"spotify:track:5F3cEp3T5zbvWtBsp2FVzp","Cornerstone - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","9","221973","https://p.scdn.co/mp3-preview/368110e8406058afc13e39c35b29656ab08df138?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBCEL2000429","","2020-12-04T13:25:21Z"
"spotify:track:5yJKvGzNSgxbyAGmOrIF3t","Knee Socks - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","10","350466","https://p.scdn.co/mp3-preview/ce076c2f7b2d6883463b74ab49940f80e69bfde7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","GBCEL2000430","","2020-12-04T13:25:21Z"
"spotify:track:3d7DrmuuKPkJxvCX7G7pOZ","Do Me A Favour - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","8","239533","https://p.scdn.co/mp3-preview/9d6efcbf960d64fb9cea9abc6ba45abf878163c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBCEL2000428","","2020-12-04T13:25:20Z"
"spotify:track:4hZlP9bciuyeBMxPqYHR1C","One Point Perspective - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","7","202706","https://p.scdn.co/mp3-preview/12f5df7e80e437b37bd4ef43aeda9d6ba93f51af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GBCEL2000427","","2020-12-04T13:25:19Z"
"spotify:track:4Q2vbGXSU28xWveWKp4wra","505 - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","6","275733","https://p.scdn.co/mp3-preview/55ed128226dc08fd3fa4ff3ddcb3aaa92a737364?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBCEL2000426","","2020-12-04T13:25:18Z"
"spotify:track:5zDoSmh06F7kjXGIHFhQzh","Do I Wanna Know? - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","4","281093","https://p.scdn.co/mp3-preview/08e369332ca9192ec4b84224344294bc2ac2b28d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBCEL2000424","","2020-12-04T13:25:17Z"
"spotify:track:1VUcb7Ik5bYw0SzXBH9rLr","Why'd You Only Call Me When You're High? - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","5","183680","https://p.scdn.co/mp3-preview/4777fb72dd4cb81a7faa6288cf6e979dded1b9fb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBCEL2000425","","2020-12-04T13:25:17Z"
"spotify:track:38mecB29TH0gTqIxhM4OK1","Crying Lightning - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","3","240706","https://p.scdn.co/mp3-preview/9ae4bbbae40ec0c8f97f32f1748d908b80ef5b53?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBCEL2000423","","2020-12-04T13:25:16Z"
"spotify:track:5dthj0uH1DJAbxC6B9n4Co","Four Out Of Five - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","1","331520","https://p.scdn.co/mp3-preview/34ad4208848d77c2d9a4121e57160d91b9a2ac52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","GBCEL2000421","","2020-12-04T13:25:12Z"
"spotify:track:1RJxGCTCROHUFVWMFOWPYM","Brianstorm - Live","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:7Heaa0B4KOxdWhSICTR2wE","Live at the Royal Albert Hall","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2020-12-04","https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d","1","2","209906","https://p.scdn.co/mp3-preview/494399224c288e77e1a51f5c88a00fa098f7be4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","GBCEL2000422","","2020-12-04T13:25:12Z"
"spotify:track:7gC6Rbllqf1yXNC02e5jz2","Heart of the Sunrise - 2003 Remaster","spotify:artist:7AC976RDJzL2asmZuz7qil","Yes","spotify:album:0dZF93WHyOhTWjz5EWM7yG","Fragile (Deluxe Edition)","spotify:artist:7AC976RDJzL2asmZuz7qil","Yes","1971-11-26","https://i.scdn.co/image/ab67616d0000b27397f9466138456632edb5c00e","1","9","634440","https://p.scdn.co/mp3-preview/af5f90f461f780ca2767d180ad5769fb2b88aa38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USEE10251893","","2020-11-30T17:49:51Z"
"spotify:track:5vfoqFiW6wXwhwa7r523Iq","Long Distance Runaround - 2003 Remaster","spotify:artist:7AC976RDJzL2asmZuz7qil","Yes","spotify:album:0dZF93WHyOhTWjz5EWM7yG","Fragile (Deluxe Edition)","spotify:artist:7AC976RDJzL2asmZuz7qil","Yes","1971-11-26","https://i.scdn.co/image/ab67616d0000b27397f9466138456632edb5c00e","1","6","210266","https://p.scdn.co/mp3-preview/0be2e6f31b04079ae74a29249d5f98a919b0c50a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","USEE10251890","","2020-11-30T17:45:51Z"
"spotify:track:5SomqEWHeTG9WQJSue3j4R","In Viaggio - Remastered","spotify:artist:64AqIy8bl79mftwUhh6TOh","C.S.I.","spotify:album:0Us2YMPWFS6rzXOyUG1Eyy","Ko De Mondo (Remastered)","spotify:artist:64AqIy8bl79mftwUhh6TOh","C.S.I.","2019-11-22","https://i.scdn.co/image/ab67616d0000b273ceeafcfc5e119c6966089f2f","1","11","297586","","false","21","ITUM71901171","","2020-11-29T14:23:10Z"
"spotify:track:3cfnGXJ9bmiWvFqEO6ff8B","After the Love Has Gone","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:4RLVTxnuVN5ZWZqBFnaaQt","I Am","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","1979-06","https://i.scdn.co/image/ab67616d0000b2735ccd022a69a4da9551efd988","1","3","278040","https://p.scdn.co/mp3-preview/fb2a07a521ffe887569f574fd573ecd09772443a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSM19801712","","2020-11-27T17:59:52Z"
